"day","temperature"
1,"10.95136094"
2,"10.95136094"
3,"10.95136094"
4,"10.95136094"
5,"10.95136094"
6,"10.95136094"
7,"10.95136094"
8,"10.95136094"
9,"10.95136094"
10,"10.95136094"
11,"10.95136094"
12,"10.95136094"
13,"10.95136094"
14,"10.95136094"
15,"10.95136094"
16,"10.95136094"
17,"10.95136094"
18,"10.95136094"
19,"10.95136094"
20,"10.95136094"
21,"10.95136094"
22,"10.95136094"
23,"10.95136094"
24,"10.95136094"
25,"10.95136094"
26,"10.95136094"
27,"10.95136094"
28,"10.95136094"
29,"11.90635409"
30,"11.90635409"
31,"11.90635409"
32,"11.90635409"
33,"11.90635409"
34,"11.90635409"
35,"11.90635409"
36,"11.90635409"
37,"11.90635409"
38,"11.90635409"
39,"11.90635409"
40,"11.90635409"
41,"11.90635409"
42,"11.90635409"
43,"11.90635409"
44,"11.90635409"
45,"11.90635409"
46,"11.90635409"
47,"11.90635409"
48,"11.90635409"
49,"11.90635409"
50,"11.90635409"
51,"11.90635409"
52,"11.90635409"
53,"11.90635409"
54,"11.90635409"
55,"11.90635409"
56,"11.90635409"
57,"11.90635409"
58,"11.90635409"
59,"11.90635409"
60,"11.4061195"
61,"11.4061195"
62,"11.4061195"
63,"11.4061195"
64,"11.4061195"
65,"11.4061195"
66,"11.4061195"
67,"11.4061195"
68,"11.4061195"
69,"11.4061195"
70,"11.4061195"
71,"11.4061195"
72,"11.4061195"
73,"11.4061195"
74,"11.4061195"
75,"11.4061195"
76,"11.4061195"
77,"11.4061195"
78,"11.4061195"
79,"11.4061195"
80,"11.4061195"
81,"11.4061195"
82,"11.4061195"
83,"11.4061195"
84,"11.4061195"
85,"11.4061195"
86,"11.4061195"
87,"11.4061195"
88,"11.4061195"
89,"11.4061195"
90,"11.4061195"
91,"9.086850678"
92,"9.086850678"
93,"9.086850678"
94,"9.086850678"
95,"9.086850678"
96,"9.086850678"
97,"9.086850678"
98,"9.086850678"
99,"9.086850678"
100,"9.086850678"
101,"9.086850678"
102,"9.086850678"
103,"9.086850678"
104,"9.086850678"
105,"9.086850678"
106,"9.086850678"
107,"9.086850678"
108,"9.086850678"
109,"9.086850678"
110,"9.086850678"
111,"9.086850678"
112,"9.086850678"
113,"9.086850678"
114,"9.086850678"
115,"9.086850678"
116,"9.086850678"
117,"9.086850678"
118,"9.086850678"
119,"9.086850678"
120,"9.086850678"
